PIN,Property Address,Most Recent Date Sale,Deed No.,Most Recent Sale Price,Pure Market Indicator,Estimate (Land),Estimate (Building),First Pass Value 1,First Pass Value 2,Land Value,Improvement Value,First Pass Value 3,First Pass Value 4,First Pass Value 5,First Pass Value 6,First Pass Value 7
11193090201005,737  RIDGE AVE EVANSTON,,,,0,9490,105060,245147,189989,2990,162663,189989,189989,189989,165653,
11193090201006,737  RIDGE AVE EVANSTON,,,,0,9800,108510,245147,189989,3088,167908,189989,189989,189989,170996,
11193090201007,737  RIDGE AVE EVANSTON,,,,0,11090,122730,245147,189989,3493,189514,189989,189989,189989,193007,
11193090201008,737  RIDGE AVE EVANSTON,,,,0,11360,125690,245147,189989,3577,193994,189989,189989,189989,197571,
11193090201009,737  RIDGE AVE EVANSTON,,,,0,10310,114120,245147,189989,3248,176448,189989,189989,189989,179696,
11193090201010,737  RIDGE AVE EVANSTON,,,,0,10500,116260,245147,189989,3308,179690,189989,189989,189989,182998,
11193090201011,737  RIDGE AVE EVANSTON,07/27/2018,01820808019,186000,1,11200,124010,245147,189989,3529,191442,189989,189989,189989,194971,
11193090201012,737  RIDGE AVE EVANSTON,,,,0,10660,117980,245147,189989,3357,182304,189989,189989,189989,185661,
11193090201013,737  RIDGE AVE EVANSTON,07/05/2017,01718606036,180000,1,11560,127900,245147,189989,3640,197337,189989,189989,189989,200976,
11193090201014,737  RIDGE AVE EVANSTON,10/10/2018,01828319238,178000,1,11150,123370,245147,189989,3511,190478,189989,189989,189989,193989,
11193090201015,737  RIDGE AVE EVANSTON,,,,0,10880,120380,245147,189989,3426,185939,189989,189989,189989,189364,
11193090201016,737  RIDGE AVE EVANSTON,,,,0,11280,124870,245147,189989,3554,192747,189989,189989,189989,196300,
11193090201017,737  RIDGE AVE EVANSTON,,,,0,11560,127900,245147,189989,3640,197337,189989,189989,189989,200976,
11193090201018,737  RIDGE AVE EVANSTON,,,,0,11170,123600,245147,189989,3517,190819,189989,189989,189989,194336,
11193090201019,737  RIDGE AVE EVANSTON,,,,0,11630,128760,245147,189989,3664,198639,189989,189989,189989,202303,
11193090201020,737  RIDGE AVE EVANSTON,,,,0,10160,112400,245147,189989,3199,173831,189989,189989,189989,177030,
11193090201021,737 N RIDGE AVE EVANSTON,,,,0,9960,110230,245147,189989,3137,170529,189989,189989,189989,173666,
11193090201022,737  RIDGE AVE EVANSTON,,,,0,10890,120560,245147,189989,3431,186222,189989,189989,189989,189653,
11193090201023,737  RIDGE AVE EVANSTON,,,,0,10450,115620,245147,189989,3290,178723,189989,189989,189989,182013,
11193090201024,737  RIDGE AVE EVANSTON,,,,0,10980,121470,245147,189989,3457,187602,189989,189989,189989,191059,
11193090201025,737  RIDGE AVE EVANSTON,,,,0,11360,125690,245147,189989,3577,193994,189989,189989,189989,197571,
11193090201026,737  RIDGE AVE EVANSTON,,,,0,11750,130040,245147,189989,3701,200564,189989,189989,189989,204265,
11193090201027,737  RIDGE AVE EVANSTON,,,,0,11360,125690,245147,189989,3577,193994,189989,189989,189989,197571,
11193090201028,737  RIDGE AVE EVANSTON,,,,0,11630,128760,245147,189989,3664,198639,189989,189989,189989,202303,
11193090201029,737  RIDGE AVE EVANSTON,,,,0,11360,125730,245147,189989,3578,194050,189989,189989,189989,197628,
11193090201030,737  RIDGE AVE EVANSTON,,,,0,10720,118650,245147,189989,3377,183326,189989,189989,189989,186703,
11193090201031,737  RIDGE AVE EVANSTON,,,,0,11590,128310,245147,189989,3652,197960,189989,189989,189989,201611,
11193100010000,834  MADISON ST EVANSTON,10/20/2017,01729341003,630000,1,86400,421270,589240,677626,27200,650426,677626,677626,677626,677626,
11193100020000,830  MADISON ST EVANSTON,,,,0,86400,429270,614272,675699,27200,648499,675699,675699,675699,675699,675699
11193100030000,826  MADISON ST EVANSTON,,,,0,103680,487290,859680,945648,32640,913008,945648,945648,945648,945648,945648
11193100040000,822  MADISON ST EVANSTON,,,,0,69120,377830,482195,554525,21760,532765,554525,554525,554525,554525,
11193100050000,816  MADISON ST EVANSTON,,,,0,86400,420170,544966,626711,27200,599511,626711,626711,626711,626711,
11193100060000,814  MADISON ST EVANSTON,,,,0,86400,349080,561861,604001,27200,576801,604001,604001,604001,604001,604001
11193100070000,810  MADISON ST EVANSTON,,,,0,86400,409940,549495,604445,27200,577245,604445,604445,604445,604445,
11193100080000,802  MADISON ST EVANSTON,,,,0,86400,501060,765008,841508,27200,814308,841508,841508,841508,841508,
11193100090000,800  MADISON ST EVANSTON,,,,0,86400,0,436900,436900,27200,0,436900,436900,27200,27200,
11193100100000,833  MONROE ST EVANSTON,,,,0,83700,328860,588942,677283,26350,650933,677283,677283,677283,677283,677283
11193100110000,831  MONROE ST EVANSTON,,,,0,83700,495720,771310,848442,26350,822092,848442,848442,848442,848442,
11193100120000,827  MONROE ST EVANSTON,,,,0,83700,498290,583115,626848,26350,600498,626848,626848,626848,626848,
11193100130000,823  MONROE ST EVANSTON,,,,0,83700,461190,700294,770324,26350,743974,770324,770324,770324,770324,770324
11193100140000,819  MONROE ST EVANSTON,,,,0,83700,498660,772776,850054,26350,823704,850054,850054,850054,850054,
11193100160000,813  MONROE ST EVANSTON,04/10/2018,01810001009,674000,1,83700,585720,791117,791117,26350,764767,791117,791117,791117,791117,791117
11193100170000,809  MONROE ST EVANSTON,,,,0,83700,411550,580282,667325,26350,640975,667325,667325,667325,667325,667325
11193100190000,817  MONROE ST EVANSTON,,,,0,41560,416890,583435,583435,13086,570349,583435,583435,583435,583435,
11193100200000,815  MONROE ST EVANSTON,,,,0,53020,518400,632793,632793,13264,619529,632793,632793,632793,632793,
11193110010000,732  MADISON ST EVANSTON,,,,0,86400,438220,587490,631552,27200,604352,631552,631552,631552,631552,
11193110020000,730  MADISON ST EVANSTON,,,,0,86400,411580,559935,615929,27200,588729,615929,615929,615929,615929,
11193110030000,726  MADISON ST EVANSTON,,,,0,112320,34060,586325,674274,35360,638914,674274,674274,674274,674274,674274
11193110040000,722  MADISON ST EVANSTON,,,,0,60480,684520,823890,823890,19040,804850,823890,823890,823890,823890,
11193110050000,720  MADISON ST EVANSTON,,,,0,86400,369640,541480,622701,27200,595501,622701,622701,622701,622701,
11193110060000,714  MADISON ST EVANSTON,,,,0,86400,407880,534969,575091,27200,547891,575091,575091,575091,575091,
11193110070000,710  MADISON ST EVANSTON,10/03/2018,01827633166,415000,1,86400,284170,508214,546330,27200,519130,546330,546330,546330,546330,546330
11193110110000,735  MONROE ST EVANSTON,,,,0,83700,382550,543448,624965,26350,598615,624965,624965,624965,624965,
11193110120000,731  MONROE ST EVANSTON,,,,0,100440,297210,500791,538350,31620,506730,538350,538350,538350,538350,538350
11193110130000,727  MONROE ST EVANSTON,09/05/2018,01824818033,480000,1,66960,304140,402794,463213,21080,442133,463213,463213,463213,463213,
11193110140000,723  MONROE ST EVANSTON,,,,0,83700,361480,517712,556540,26350,530190,556540,556540,556540,556540,
11193110150000,719  MONROE ST EVANSTON,,,,0,83700,338270,547703,629858,26350,603508,629858,629858,629858,629858,629858
11193110160000,715  MONROE ST EVANSTON,,,,0,83700,304130,451815,485701,26350,459351,485701,485701,485701,485701,
11193110180000,724  CUSTER AVE EVANSTON,,,,0,38390,308850,365871,393311,12087,381224,393311,393311,393311,393311,
11193110190000,722  CUSTER AVE EVANSTON,,,,0,42660,257360,389716,448173,13430,434743,448173,448173,448173,448173,448173
11193120020000,1220  MONROE ST EVANSTON,,,,0,44480,332620,393463,452483,14004,438479,452483,452483,452483,452483,
11193120030000,705  ASBURY AVE EVANSTON,,,,0,66660,261500,346348,398301,20986,377314,398301,398301,398301,398301,398301
11193120040000,701  ASBURY AVE EVANSTON,09/13/2018,01825616022,378000,1,70870,400040,500205,575235,22312,552923,575235,575235,575235,575235,
11193120050000,1216  MONROE ST EVANSTON,,,,0,50620,302200,327057,376115,15938,360178,376115,376115,376115,376115,
11193120060000,1212  MONROE ST EVANSTON,,,,0,50620,31480,323331,371830,15938,355893,371830,371830,371830,371830,371830
11193120070000,1210  MONROE ST EVANSTON,07/17/2018,01819857094,520000,1,50620,312810,363768,418333,15938,402396,418333,418333,418333,418333,
11193120080000,1208  MONROE ST EVANSTON,07/05/2018,01818633164,465000,1,50620,319720,397705,457361,15938,441423,457361,457361,457361,457361,
11193120090000,1206  MONROE ST EVANSTON,04/12/2018,01810206083,760000,1,50620,356400,455994,524393,15938,508456,524393,524393,524393,524393,524393
11193120100000,1204  MONROE ST EVANSTON,06/28/2018,01817946259,440000,1,50620,336680,389244,418437,15938,402500,418437,418437,418437,418437,
11193120110000,1202  MONROE ST EVANSTON,10/05/2017,01727849013,1,0,50620,252870,284241,284241,15938,268303,284241,284241,284241,284241,
11193120120000,1126  MONROE ST EVANSTON,,,,0,50620,301500,364059,391363,15938,375426,391363,391363,391363,391363,
11193120130000,1124  MONROE ST EVANSTON,,,,0,50620,294880,323803,372374,15938,356436,372374,372374,372374,372374,
11193120140000,1122  MONROE ST EVANSTON,,,,0,50620,304050,374503,430679,15938,414741,430679,430679,430679,430679,
11193120150000,1120  MONROE ST EVANSTON,,,,0,50620,311330,365023,419776,15938,403839,419776,419776,419776,419776,
11193120160000,1118  MONROE ST EVANSTON,,,,0,50620,293320,306803,352823,15938,336886,352823,352823,352823,352823,
11193120170000,1116  MONROE ST EVANSTON,,,,0,50620,299430,390905,420223,15938,404286,420223,420223,420223,420223,
11193120180000,1114  MONROE ST EVANSTON,,,,0,50620,331310,399468,429428,15938,413491,429428,429428,429428,429428,
11193120190000,1110  MONROE ST EVANSTON,,,,0,50620,341540,474973,510596,15938,494659,510596,510596,510596,510596,510596
11193120200000,1108  MONROE ST EVANSTON,,,,0,50620,301280,362290,416633,15938,400696,416633,416633,416633,416633,
11193120210000,1106  MONROE ST EVANSTON,,,,0,50620,320020,362799,417218,15938,401281,417218,417218,417218,417218,
11193120220000,1104  MONROE ST EVANSTON,,,,0,50620,335560,383842,412630,15938,396693,412630,412630,412630,412630,
11193120230000,1100  MONROE ST EVANSTON,,,,0,50620,347170,535203,535203,15938,519265,535203,535203,535203,535203,
11193120240000,1036  MONROE ST EVANSTON,,,,0,50620,352650,390633,449228,15938,433291,449228,449228,449228,449228,
11193120250000,1034  MONROE ST EVANSTON,,,,0,50620,333650,378409,406789,15938,390852,406789,406789,406789,406789,
11193120260000,1032  MONROE ST EVANSTON,,,,0,50620,358780,431429,463786,15938,447848,463786,463786,463786,463786,
11193120270000,1030  MONROE ST EVANSTON,,,,0,84510,358990,465668,500594,26605,473989,500594,500594,500594,500594,
11193120280000,710  RIDGE AVE EVANSTON,,,,0,85480,530350,750719,825791,26911,798880,825791,825791,825791,825791,
11193120290000,706  RIDGE AVE EVANSTON,,,,0,89510,444270,526726,605735,28182,577553,605735,605735,605735,605735,
11193120300000,702  RIDGE AVE EVANSTON,,,,0,64160,355680,535745,535745,20200,515545,535745,535745,535745,535745,
11193120330000,1215  CLEVELAND ST EVANSTON,03/08/2017,01706729112,500000,1,49140,316510,400171,430184,15470,414714,430184,430184,430184,430184,
11193120340000,1213  CLEVELAND ST EVANSTON,,,,0,73440,386600,418555,449946,23120,426826,449946,449946,449946,449946,
11193120350000,1211  CLEVELAND ST EVANSTON,,,,0,73440,287310,473349,544351,23120,521231,544351,544351,544351,544351,544351
11193120360000,1207  CLEVELAND ST EVANSTON,,,,0,73440,300380,410323,471871,23120,448751,471871,471871,471871,471871,
11193120370000,1205  CLEVELAND ST EVANSTON,,,,0,55080,433450,485786,522220,17340,504880,522220,522220,522220,522220,
11193120380000,1201  CLEVELAND ST EVANSTON,07/26/2018,01820704012,440000,1,55080,360050,385559,414476,17340,397136,414476,414476,414476,414476,
11193120390000,1135  CLEVELAND ST EVANSTON,,,,0,55080,290910,336951,387493,17340,370153,387493,387493,387493,387493,
11193120400000,1133  CLEVELAND ST EVANSTON,,,,0,55080,282150,359684,413637,17340,396297,413637,413637,413637,413637,
11193120410000,1131  CLEVELAND ST EVANSTON,,,,0,55080,296640,356103,409519,17340,392179,409519,409519,409519,409519,
11193120420000,1129  CLEVELAND ST EVANSTON,,,,0,55080,314850,343852,395430,17340,378090,395430,395430,395430,395430,
11193120430000,1125  CLEVELAND ST EVANSTON,,,,0,55080,426750,550801,633421,17340,616081,633421,633421,633421,633421,
11193120440000,1123  CLEVELAND ST EVANSTON,,,,0,55080,359630,393921,453009,17340,435669,453009,453009,453009,453009,
11193120450000,1121  CLEVELAND ST EVANSTON,,,,0,55080,290590,325033,373788,17340,356448,373788,373788,373788,373788,
11193120460000,1119  CLEVELAND ST EVANSTON,,,,0,55080,350770,414574,476760,17340,459420,476760,476760,476760,476760,476760
11193120470000,1117  CLEVELAND ST EVANSTON,,,,0,55080,219930,310687,310687,17340,293347,310687,310687,310687,310687,
11193120480000,1115  CLEVELAND ST EVANSTON,,,,0,55080,343190,427213,459254,17340,441914,459254,459254,459254,459254,
11193120490000,1118  CLEVELAND ST EVANSTON,08/31/2017,01724318103,1,0,55080,349780,430913,463231,17340,445891,463231,463231,463231,463231,463231
11193120500000,1107  CLEVELAND ST EVANSTON,,,,0,110160,573560,976769,1074446,34680,1039766,1074446,1074446,1074446,1074446,1074446
11193120510000,1103  CLEVELAND ST EVANSTON,,,,0,110160,396860,571064,656723,34680,622043,656723,656723,656723,656723,656723
11193120520000,1035  CLEVELAND ST EVANSTON,,,,0,55080,364390,394919,424537,17340,407197,424537,424537,424537,424537,
11193120530000,1033  CLEVELAND ST EVANSTON,12/29/2017,01736349084,1,0,55080,314960,412925,443894,17340,426554,443894,443894,443894,443894,
11193120540000,1031  CLEVELAND ST EVANSTON,,,,0,55080,340470,411149,441985,17340,424645,441985,441985,441985,441985,
11193120550000,1029  CLEVELAND ST EVANSTON,04/21/2017,01711149133,644000,1,55080,372580,477562,513379,17340,496039,513379,513379,513379,513379,513379
11193120580000,647  ASBURY AVE EVANSTON,,,,0,60880,358540,441870,475010,19168,455843,475010,475010,475010,475010,
11193120600000,709  ASBURY AVE EVANSTON,,,,0,44140,271740,324093,324093,13898,310195,324093,324093,324093,324093,
11193120610000,707  ASBURY AVE EVANSTON,09/06/2018,01824946003,280000,1,44140,199910,327200,327200,13898,313302,327200,327200,327200,327200,327200
11193120620000,1027  CLEVELAND ST EVANSTON,,,,0,83030,823670,1030685,1030685,26142,1004543,1030685,1030685,1030685,1030685,
11193130010000,707  RIDGE AVE EVANSTON,,,,0,100950,450180,660055,726060,31782,694279,726060,726060,726060,726060,
11193130020000,1000  MONROE ST EVANSTON,,,,0,57780,266810,437749,503411,18190,485221,503411,503411,503411,503411,503411
11193130030000,705  RIDGE AVE EVANSTON,,,,0,101720,348280,706997,706997,32024,674973,706997,706997,706997,706997,
11193130040000,701  RIDGE AVE EVANSTON,10/30/2018,01830319499,435000,1,57030,313370,420310,483356,17956,465400,483356,483356,483356,483356,
11193130080000,918  MONROE ST EVANSTON,,,,0,83700,419620,504464,580134,26350,553784,580134,580134,580134,580134,
11193130090000,914  MONROE ST EVANSTON,,,,0,83700,395470,625247,687772,26350,661422,687772,687772,687772,687772,
11193130100000,910  MONROE ST EVANSTON,,,,0,83700,373160,488200,561430,26350,535080,561430,561430,561430,561430,
11193130110000,904  MONROE ST EVANSTON,,,,0,83700,470140,612843,704770,26350,678420,704770,704770,704770,704770,
11193130120000,902  MONROE ST EVANSTON,,,,0,83700,499780,750585,825644,26350,799294,825644,825644,825644,825644,
11193130130000,919  REBA PL EVANSTON,,,,0,83140,319840,525276,604067,26176,577892,604067,604067,604067,604067,
11193130140000,915  REBA PL EVANSTON,,,,0,99220,376890,527800,606970,31238,575732,606970,606970,606970,606970,
11193130150000,911  REBA PL EVANSTON,,,,0,99220,370290,638895,734729,31238,703492,734729,734729,734729,734729,734729
11193130160000,907  REBA PL EVANSTON,07/20/2017,01720149045,599000,1,99220,358940,518873,596704,31238,565466,596704,596704,596704,596704,596704
11193130170000,638  ELMWOOD AVE EVANSTON,05/15/2018,01813506131,501228,1,49270,322680,508259,508259,15512,492746,508259,508259,508259,508259,
11193130190000,637  RIDGE AVE EVANSTON,,,,0,71380,460530,535076,535076,22474,512602,535076,535076,535076,535076,
11193130200000,631  RIDGE AVE EVANSTON,,,,0,71380,379300,422239,485574,22474,463100,485574,485574,485574,485574,
11193130210000,641  RIDGE AVE EVANSTON,09/26/2018,01826919310,420000,1,86670,267290,411812,411812,27285,384527,411812,411812,411812,411812,
11193130220000,639  RIDGE AVE EVANSTON,,,,0,86670,289280,475126,475126,27285,447841,475126,475126,475126,475126,
11193140010000,834  MONROE ST EVANSTON,,,,0,81000,387430,560254,616279,25500,590779,616279,616279,616279,616279,
11193140020000,828  MONROE ST EVANSTON,,,,0,81000,409350,578031,635835,25500,610335,635835,635835,635835,635835,
11193140030000,826  MONROE ST EVANSTON,,,,0,81000,453260,605301,696097,25500,670597,696097,696097,696097,696097,
11193140040000,822  MONROE ST EVANSTON,,,,0,81000,544480,710024,781026,25500,755526,781026,781026,781026,781026,
11193140050000,818  MONROE ST EVANSTON,,,,0,81000,327050,516528,594007,25500,568507,594007,594007,594007,594007,594007
11193140060000,814  MONROE ST EVANSTON,,,,0,81000,487730,793052,793052,25500,767552,793052,793052,793052,793052,
11193140070000,810  MONROE ST EVANSTON,,,,0,81000,503390,751984,751984,25500,726484,751984,751984,751984,751984,
11193140080000,806  MONROE ST EVANSTON,,,,0,81000,490060,665740,732314,25500,706814,732314,732314,732314,732314,
11193140090000,802  MONROE ST EVANSTON,,,,0,81000,465040,698661,768528,25500,743028,768528,768528,768528,768528,
11193140100000,833  REBA PL EVANSTON,,,,0,99220,396240,512400,589260,31238,558023,589260,589260,589260,589260,
11193140110000,829  REBA PL EVANSTON,,,,0,99220,418340,589772,678238,31238,647000,678238,678238,678238,678238,
11193140120000,825  REBA PL EVANSTON,,,,0,99220,436150,622394,715753,31238,684516,715753,715753,715753,715753,
11193140130000,823  REBA PL EVANSTON,,,,0,99220,432780,673351,723852,31238,692615,723852,723852,723852,723852,723852
11193140140000,819  REBA PL EVANSTON,,,,0,99220,423720,589847,648831,31238,617594,648831,648831,648831,648831,
11193140191001,815  REBA PL EVANSTON,,,,0,13640,155430,240400,186310,4295,212729,186310,186310,186310,217025,
11193140191002,815  REBA PL EVANSTON,,,,0,13640,155430,240400,186310,4295,212729,186310,186310,186310,217025,
11193140191003,815  REBA PL EVANSTON,,,,0,7930,90430,240400,186310,2499,124991,186310,186310,186310,127490,
11193140191004,815  REBA PL EVANSTON,,,,0,10910,124340,240400,186310,3436,170987,186310,186310,186310,174423,
